datetime,symbol,open,high,low,close,volume
2007-10-05 09:15:00,NSE:POWERGRID,50.51250169,61.59375,46.77187613,56.5875,855215856.0
2007-10-08 09:15:00,NSE:POWERGRID,58.5,58.5,53.4375,53.69062331,126671731.55555557
2007-10-09 09:15:00,NSE:POWERGRID,53.71875,57.853125,50.82187387,57.346875,116725736.8888889
2007-10-10 09:15:00,NSE:POWERGRID,58.8375,59.0625,57.375,57.88125,67931393.77777778
2007-10-11 09:15:00,NSE:POWERGRID,67.5,67.5,57.375,64.35,106320979.55555557
2007-10-12 09:15:00,NSE:POWERGRID,63.0,66.31875,62.4375,63.928125,99410816.0
2007-10-15 09:15:00,NSE:POWERGRID,65.25,65.64375,64.209375,64.771875,41814981.33333334
2007-10-16 09:15:00,NSE:POWERGRID,64.85625,72.50624438,64.40625,71.38125,138614522.66666666
2007-10-17 09:15:00,NSE:POWERGRID,64.125,78.75,59.68125,76.95,204876300.44444445
2007-10-18 09:15:00,NSE:POWERGRID,78.1875,84.065625,71.071875,74.25,146617829.33333334
2007-10-19 09:15:00,NSE:POWERGRID,72.5625,77.00624438,70.3125,73.996875,110266517.33333333
2007-10-22 09:15:00,NSE:POWERGRID,72.50624438,75.29063063,70.59375,73.0125,72253424.0
2007-10-23 09:15:00,NSE:POWERGRID,74.8125,78.91875,74.8125,78.215625,74594938.66666667
2007-10-24 09:15:00,NSE:POWERGRID,79.875,80.71875,76.13438063,77.00624438,63055184.0
2007-10-25 09:15:00,NSE:POWERGRID,74.390625,78.6375,67.865625,76.83750563,34522496.0
2007-10-26 09:15:00,NSE:POWERGRID,78.1875,80.409375,76.078125,79.14375,62370039.11111111
2007-10-29 09:15:00,NSE:POWERGRID,80.4375,82.6875,80.04375,80.746875,43657706.66666666
2007-10-30 09:15:00,NSE:POWERGRID,81.84375,84.76875,79.425,82.546875,79921729.77777778
2007-10-31 09:15:00,NSE:POWERGRID,82.96875,86.11875563,82.6875,84.2625,44655377.77777778
2007-11-01 09:15:00,NSE:POWERGRID,86.34375,86.99061938,81.703125,82.378125,50632503.11111111
2007-11-02 09:15:00,NSE:POWERGRID,79.39686938,84.375,78.75,83.86875563,32001699.55555556
2007-11-05 09:15:00,NSE:POWERGRID,83.8125,87.46875,83.30625563,85.58436938,38833143.11111111
2007-11-06 09:15:00,NSE:POWERGRID,87.075,92.19374438,85.83750563,87.13124438,75212328.88888888
2007-11-07 09:15:00,NSE:POWERGRID,88.3125,89.55,83.53125,85.44374438,33593148.44444444
2007-11-08 09:15:00,NSE:POWERGRID,83.25,86.25938063,82.125,83.98125,27990528.0
2007-11-09 09:15:00,NSE:POWERGRID,87.1875,87.1875,82.51875,83.64375,8646604.44444444
2007-11-12 09:15:00,NSE:POWERGRID,81.45,87.52500563,79.22813063,86.00624438,35153744.0
2007-11-13 09:15:00,NSE:POWERGRID,87.46875,89.83125,84.684375,88.059375,43830540.44444444
2007-11-14 09:15:00,NSE:POWERGRID,89.60625,90.84375,86.45625,86.90625,36738586.66666666
2007-11-15 09:15:00,NSE:POWERGRID,88.53749438,89.91563063,86.70936938,88.36875563,29242257.77777778
2007-11-16 09:15:00,NSE:POWERGRID,87.97499438,89.746875,86.7375,87.75,18895297.77777778
2007-11-19 09:15:00,NSE:POWERGRID,89.746875,94.21875,89.07188063,90.92811938,40716727.11111111
2007-11-20 09:15:00,NSE:POWERGRID,90.5625,93.09375,88.425,89.52186938,26342176.0
2007-11-21 09:15:00,NSE:POWERGRID,90.05625563,90.590625,80.55,82.546875,26814504.88888889
2007-11-22 09:15:00,NSE:POWERGRID,81.675,84.99375563,76.246875,79.70625,34096192.0
2007-11-23 09:15:00,NSE:POWERGRID,84.9375,85.5,80.21250563,84.99375563,27664096.0
2007-11-26 09:15:00,NSE:POWERGRID,88.14375,88.14375,84.99375563,85.66875,20159127.11111111
2007-11-27 09:15:00,NSE:POWERGRID,87.13124438,87.13124438,82.6875,83.559375,20573201.77777778
2007-11-28 09:15:00,NSE:POWERGRID,85.3875,85.78125,81.75938063,82.32188063,16435313.77777778
2007-11-29 09:15:00,NSE:POWERGRID,84.375,84.825,79.059375,80.09999438,25530972.44444444
2007-11-30 09:15:00,NSE:POWERGRID,81.5625,83.7,80.4375,83.19374438,18437724.44444444
2007-12-03 09:15:00,NSE:POWERGRID,84.20625,85.41563063,83.559375,84.375,16851232.0
2007-12-04 09:15:00,NSE:POWERGRID,84.9375,85.640625,82.659375,83.278125,14008728.88888889
2007-12-05 09:15:00,NSE:POWERGRID,83.41875,86.90625,83.25,86.596875,27725296.0
2007-12-06 09:15:00,NSE:POWERGRID,88.48125,89.80311938,83.89686938,84.99375563,24104714.66666667
