datetime,symbol,open,high,low,close,volume
1994-11-03 09:15:00,NSE:DRREDDY,19.466208,19.513572,19.371484,19.513572,90788.09255
1994-11-07 09:15:00,NSE:DRREDDY,18.945216,20.602924,18.945216,20.176656,88676.741575
1994-11-08 09:15:00,NSE:DRREDDY,20.27138,20.602924,20.129292,20.413468,128792.410375
1994-11-09 09:15:00,NSE:DRREDDY,20.366108,20.366108,20.129292,20.224016,92899.44355
1994-11-10 09:15:00,NSE:DRREDDY,20.366108,20.366108,20.366108,20.366108,4222.701975
1994-11-11 09:15:00,NSE:DRREDDY,20.129292,20.129292,20.129292,20.129292,2111.351
1994-11-14 09:15:00,NSE:DRREDDY,20.129292,20.129292,20.010884,20.010884,19002.1589
1994-11-15 09:15:00,NSE:DRREDDY,19.892476,19.892476,19.65566,19.65566,16890.807925
1994-11-16 09:15:00,NSE:DRREDDY,20.27138,20.366108,20.27138,20.318744,8445.40395
1994-11-17 09:15:00,NSE:DRREDDY,20.129292,20.129292,20.129292,20.129292,2111.351
1994-11-21 09:15:00,NSE:DRREDDY,20.602924,20.602924,20.602924,20.602924,2111.351
1994-11-22 09:15:00,NSE:DRREDDY,20.176656,20.176656,19.845112,20.129292,19002.1589
1994-11-23 09:15:00,NSE:DRREDDY,20.129292,20.366108,19.987204,20.034564,14779.456925
1994-11-24 09:15:00,NSE:DRREDDY,20.129292,20.129292,20.129292,20.129292,2111.351
1994-11-25 09:15:00,NSE:DRREDDY,20.129292,20.129292,19.892476,19.892476,6334.052975
1994-11-28 09:15:00,NSE:DRREDDY,20.129292,20.129292,20.129292,20.129292,2111.351
1994-11-30 09:15:00,NSE:DRREDDY,20.129292,20.129292,19.892476,19.892476,8445.40395
1994-12-01 09:15:00,NSE:DRREDDY,19.892476,19.892476,19.797752,19.797752,4222.701975
1994-12-05 09:15:00,NSE:DRREDDY,18.945216,18.945216,18.234772,18.234772,10556.75495
1994-12-06 09:15:00,NSE:DRREDDY,18.945216,18.945216,18.329496,18.471584,16890.807925
1994-12-07 09:15:00,NSE:DRREDDY,18.471584,18.518948,18.471584,18.471584,12668.10595
1994-12-08 09:15:00,NSE:DRREDDY,19.418848,19.418848,19.418848,19.418848,2111.351
1994-12-13 09:15:00,NSE:DRREDDY,17.77298,17.77298,17.405916,17.500644,27447.562875
1994-12-14 09:15:00,NSE:DRREDDY,17.287508,17.382236,17.050696,17.050696,23224.8609
1994-12-15 09:15:00,NSE:DRREDDY,17.287508,17.287508,17.050696,17.240148,33781.615825
1994-12-19 09:15:00,NSE:DRREDDY,17.997956,19.182032,17.997956,19.182032,4222.701975
1994-12-20 09:15:00,NSE:DRREDDY,19.179664,19.182032,18.945216,19.182032,12668.10595
1994-12-21 09:15:00,NSE:DRREDDY,19.418848,19.513572,19.03994,19.03994,16890.807925
1994-12-22 09:15:00,NSE:DRREDDY,19.182032,19.182032,18.945216,18.945216,12668.10595
1994-12-23 09:15:00,NSE:DRREDDY,19.182032,19.418848,19.182032,19.418848,6334.052975
1994-12-26 09:15:00,NSE:DRREDDY,18.945216,18.945216,18.945216,18.945216,4222.701975
1994-12-27 09:15:00,NSE:DRREDDY,18.7084,18.7084,18.589992,18.589992,4222.701975
1994-12-30 09:15:00,NSE:DRREDDY,18.23714,18.239508,17.76114,17.76114,10556.75495
1995-01-02 09:15:00,NSE:DRREDDY,18.7084,18.7084,18.7084,18.7084,2111.351
1995-01-03 09:15:00,NSE:DRREDDY,18.7084,18.945216,18.7084,18.945216,12668.10595
1995-01-04 09:15:00,NSE:DRREDDY,18.945216,19.182032,18.945216,18.945216,8445.40395
1995-01-05 09:15:00,NSE:DRREDDY,18.968896,18.968896,18.566312,18.566312,6334.052975
1995-01-06 09:15:00,NSE:DRREDDY,18.234772,18.234772,18.234772,18.234772,107678.900475
