datetime,symbol,open,high,low,close,volume
2017-10-03 09:15:00,NSE:SBILIFE,735.0,740.0,701.70001,707.54999,35367880.0
2017-10-04 09:15:00,NSE:SBILIFE,710.15002,710.75,699.0,703.65002,3613280.0
2017-10-05 09:15:00,NSE:SBILIFE,704.54999,704.54999,686.09998,694.54999,2680742.0
2017-10-06 09:15:00,NSE:SBILIFE,693.90002,702.0,689.0,696.75,1416485.0
2017-10-09 09:15:00,NSE:SBILIFE,694.09998,702.5,694.09998,698.65002,951473.0
2017-10-10 09:15:00,NSE:SBILIFE,698.34998,701.20001,695.54999,700.0,555002.0
2017-10-11 09:15:00,NSE:SBILIFE,700.0,703.0,686.0,689.90002,1077409.0
2017-10-12 09:15:00,NSE:SBILIFE,691.09998,694.0,685.0,687.70001,439314.0
2017-10-13 09:15:00,NSE:SBILIFE,688.95001,695.04999,680.0,689.70001,1344510.0
2017-10-16 09:15:00,NSE:SBILIFE,686.0,689.45001,669.0,670.09998,971834.0
2017-10-17 09:15:00,NSE:SBILIFE,670.5,674.0,669.0,673.04999,664335.0
2017-10-18 09:15:00,NSE:SBILIFE,671.0,672.84998,664.15002,668.40002,415712.0
2017-10-19 09:15:00,NSE:SBILIFE,666.09998,678.25,666.09998,675.09998,93358.0
2017-10-23 09:15:00,NSE:SBILIFE,670.0,673.79999,665.0,665.79999,292330.0
2017-10-24 09:15:00,NSE:SBILIFE,663.79999,671.45001,663.0,665.84998,350373.0
2017-10-25 09:15:00,NSE:SBILIFE,667.0,673.45001,658.09998,669.90002,583868.0
2017-10-26 09:15:00,NSE:SBILIFE,669.90002,669.90002,660.5,666.84998,242175.0
2017-10-27 09:15:00,NSE:SBILIFE,663.20001,666.04999,659.0,662.20001,396395.0
2017-10-30 09:15:00,NSE:SBILIFE,665.0,665.0,649.90002,655.0,1164020.0
2017-10-31 09:15:00,NSE:SBILIFE,655.79999,669.0,655.79999,662.09998,1402840.0
2017-11-01 09:15:00,NSE:SBILIFE,664.0,664.84998,642.25,647.04999,859011.0
2017-11-02 09:15:00,NSE:SBILIFE,647.04999,653.59998,641.20001,642.75,574130.0
2017-11-03 09:15:00,NSE:SBILIFE,643.04999,653.5,641.09998,642.25,672547.0
2017-11-06 09:15:00,NSE:SBILIFE,642.65002,659.90002,642.65002,656.75,483071.0
2017-11-07 09:15:00,NSE:SBILIFE,659.0,659.0,639.54999,642.34998,763293.0
2017-11-08 09:15:00,NSE:SBILIFE,649.0,649.0,629.0,631.59998,843603.0
2017-11-09 09:15:00,NSE:SBILIFE,633.0,670.40002,633.0,657.95001,356798.0
2017-11-10 09:15:00,NSE:SBILIFE,655.09998,679.20001,655.09998,676.54999,784443.0
2017-11-13 09:15:00,NSE:SBILIFE,665.0,680.79999,663.0,665.0,192279.0
2017-11-14 09:15:00,NSE:SBILIFE,655.20001,667.75,654.0,660.0,350594.0
2017-11-15 09:15:00,NSE:SBILIFE,650.09998,660.04999,644.40002,649.34998,269314.0
2017-11-16 09:15:00,NSE:SBILIFE,648.59998,659.20001,642.79999,649.90002,261879.0
2017-11-17 09:15:00,NSE:SBILIFE,653.0,663.70001,645.09998,659.54999,3200674.0
2017-11-20 09:15:00,NSE:SBILIFE,657.29999,665.0,656.5,661.45001,712433.0
2017-11-21 09:15:00,NSE:SBILIFE,660.0,696.40002,660.0,687.45001,2077453.0
2017-11-22 09:15:00,NSE:SBILIFE,689.0,698.95001,681.15002,693.15002,669175.0
2017-11-23 09:15:00,NSE:SBILIFE,689.0,689.0,664.0,666.29999,827451.0
2017-11-24 09:15:00,NSE:SBILIFE,668.0,670.45001,655.0,655.70001,599114.0
2017-11-27 09:15:00,NSE:SBILIFE,655.54999,662.70001,651.84998,653.70001,239417.0
2017-11-28 09:15:00,NSE:SBILIFE,653.0,666.95001,652.0,653.45001,269211.0
2017-11-29 09:15:00,NSE:SBILIFE,654.04999,658.40002,650.79999,656.20001,258606.0
2017-11-30 09:15:00,NSE:SBILIFE,665.95001,665.95001,653.84998,654.90002,316178.0
2017-12-01 09:15:00,NSE:SBILIFE,658.0,658.0,652.25,655.90002,86648.0
2017-12-04 09:15:00,NSE:SBILIFE,660.0,665.79999,653.04999,661.75,162592.0
2017-12-05 09:15:00,NSE:SBILIFE,660.0,662.15002,653.54999,659.09998,125688.0
2017-12-06 09:15:00,NSE:SBILIFE,654.04999,660.0,654.04999,656.09998,210799.0
2017-12-07 09:15:00,NSE:SBILIFE,655.09998,670.0,651.0,668.40002,279051.0
2017-12-08 09:15:00,NSE:SBILIFE,664.04999,689.90002,664.04999,685.70001,480717.0
