datetime,symbol,open,high,low,close,volume
2006-11-02 09:15:00,NSE:TATACONSUM,75.11771178,75.824088,73.13690109,74.85097302,1148029.83189194
2006-11-03 09:15:00,NSE:TATACONSUM,74.59904538,75.2807232,73.601232,73.75436109,1152017.94448223
2006-11-06 09:15:00,NSE:TATACONSUM,74.48543571,74.48543571,72.9590736,73.28509149,3097214.79933923
2006-11-07 09:15:00,NSE:TATACONSUM,74.07544029,74.3915808,72.119328,72.54907818,2699911.73517313
2006-11-08 09:15:00,NSE:TATACONSUM,72.613296,73.48267869,72.12426669,72.45028458,3085452.90383183
2006-11-09 09:15:00,NSE:TATACONSUM,72.9096768,73.58147229,72.42064749,72.89485578,1549533.57302497
2006-11-10 09:15:00,NSE:TATACONSUM,72.86028,73.107264,72.613296,72.7614864,1616946.8467593
2006-11-13 09:15:00,NSE:TATACONSUM,72.7614864,73.09738662,72.50462502,72.78124611,1024438.83004567
2006-11-14 09:15:00,NSE:TATACONSUM,73.0084704,73.848216,72.5145024,73.48761738,1490440.67631911
2006-11-15 09:15:00,NSE:TATACONSUM,74.0952,74.2927872,72.61823469,72.79606218,1856871.29530658
2006-11-16 09:15:00,NSE:TATACONSUM,72.0699312,72.0699312,72.0699312,72.0699312,2034645.96896965
2006-11-17 09:15:00,NSE:TATACONSUM,72.613296,72.613296,69.6988848,70.05453978,1793162.71499368
2006-11-20 09:15:00,NSE:TATACONSUM,70.05453978,70.05453978,68.67142938,69.22467651,2006071.24348136
2006-11-21 09:15:00,NSE:TATACONSUM,69.2543136,70.7362176,69.06660378,69.53587338,3648100.68668416
2006-11-22 09:15:00,NSE:TATACONSUM,70.60778691,71.40801309,70.2422496,70.8103128,1358883.57140544
2006-11-23 09:15:00,NSE:TATACONSUM,71.61548262,72.80100582,71.0325984,72.32679258,2438487.91824572
2006-11-24 09:15:00,NSE:TATACONSUM,72.30703782,73.3048512,71.131392,72.77630742,1071101.77177469
2006-11-27 09:15:00,NSE:TATACONSUM,72.99859302,73.3048512,72.7614864,72.84052029,611982.96245911
2006-11-28 09:15:00,NSE:TATACONSUM,72.5145024,73.32461091,71.131392,73.11714138,1258178.66744404
2006-11-29 09:15:00,NSE:TATACONSUM,73.49749971,73.49749971,72.2181216,72.68245251,732901.72642762
2006-11-30 09:15:00,NSE:TATACONSUM,72.68245251,73.19618022,70.143456,70.88934669,4025615.01959641
2006-12-01 09:15:00,NSE:TATACONSUM,72.00077469,72.10945062,71.13633069,71.76861171,584420.44828815
2006-12-04 09:15:00,NSE:TATACONSUM,72.10945062,74.9843424,71.63523738,74.49531309,2572707.13892398
2006-12-05 09:15:00,NSE:TATACONSUM,75.1819296,75.7746912,73.61605302,73.98158538,1831616.62293914
2006-12-06 09:15:00,NSE:TATACONSUM,74.2433904,74.2433904,74.2433904,74.2433904,1624295.50092314
2006-12-07 09:15:00,NSE:TATACONSUM,74.71759869,74.71759869,74.71759869,74.71759869,983272.19576977
2006-12-08 09:15:00,NSE:TATACONSUM,74.48049702,74.48049702,73.4530416,74.0705016,753166.19700062
2006-12-11 09:15:00,NSE:TATACONSUM,74.08037898,74.08037898,71.62536,71.94150051,959839.50377352
2006-12-12 09:15:00,NSE:TATACONSUM,71.62536,72.28727811,66.68568,68.67142938,2180424.64289185
2006-12-13 09:15:00,NSE:TATACONSUM,68.67142938,69.649488,66.7844736,68.77516662,697818.48216889
2006-12-14 09:15:00,NSE:TATACONSUM,68.77516662,70.6868208,68.77516662,70.17803178,1139567.74527905
2006-12-15 09:15:00,NSE:TATACONSUM,70.637424,71.5265664,70.5386304,70.80043542,553487.27043047
2006-12-18 09:15:00,NSE:TATACONSUM,70.9338048,71.2301856,69.5506944,70.34598189,1155823.8590354
2006-12-19 09:15:00,NSE:TATACONSUM,70.9832016,70.9832016,69.3531072,70.40031738,867394.24416157
2006-12-20 09:15:00,NSE:TATACONSUM,70.637424,71.5265664,69.0567264,69.61985091,1711274.8194215
2006-12-21 09:15:00,NSE:TATACONSUM,70.2422496,71.131392,68.1922824,70.77573702,1082387.92796294
2006-12-22 09:15:00,NSE:TATACONSUM,71.0325984,71.131392,69.95080749,70.50899331,1270750.33200531
2006-12-26 09:15:00,NSE:TATACONSUM,70.63248531,70.8350112,70.143456,70.62754662,671541.47637094
2006-12-27 09:15:00,NSE:TATACONSUM,70.3410432,71.22030822,70.3410432,70.67199978,494242.54202701
2006-12-28 09:15:00,NSE:TATACONSUM,71.131392,72.49474269,70.3410432,71.96126022,2232148.64120753
2006-12-29 09:15:00,NSE:TATACONSUM,72.60835731,82.00362669,70.9585032,71.254884,2012559.51802546
2007-01-02 09:15:00,NSE:TATACONSUM,71.62536,71.9217408,70.74609498,70.87453062,542423.80073203
2007-01-03 09:15:00,NSE:TATACONSUM,71.5265664,71.81306982,70.5386304,70.77573702,1645359.61843682
2007-01-04 09:15:00,NSE:TATACONSUM,71.131392,71.31910182,70.2422496,70.75597731,486225.82839374
2007-01-05 09:15:00,NSE:TATACONSUM,70.15333338,71.62536,70.15333338,71.41295178,843091.05043242
2007-01-08 09:15:00,NSE:TATACONSUM,72.119328,72.119328,70.3410432,70.83994989,850642.14685972
2007-01-09 09:15:00,NSE:TATACONSUM,70.18297542,72.32679258,70.18297542,71.71921491,1606672.90188838
2007-01-10 09:15:00,NSE:TATACONSUM,71.872344,72.39594909,71.131392,71.50680669,1375797.62251806
2007-01-11 09:15:00,NSE:TATACONSUM,71.62536,71.81800851,70.5386304,71.53150509,486003.14190393
2007-01-12 09:15:00,NSE:TATACONSUM,72.10450698,72.8108832,71.44753251,71.81306982,691816.06905711
2007-01-15 09:15:00,NSE:TATACONSUM,72.5145024,72.5145024,71.83282458,72.01559571,208849.56110517
2007-01-16 09:15:00,NSE:TATACONSUM,72.0205344,72.7120896,71.29934211,72.02547309,242627.05276455
2007-01-17 09:15:00,NSE:TATACONSUM,71.16102909,72.22306029,71.16102909,71.91680211,615819.2433518
2007-01-18 09:15:00,NSE:TATACONSUM,72.0205344,72.30209418,71.63523738,72.10945062,297296.58601367
2007-01-19 09:15:00,NSE:TATACONSUM,71.20054851,72.4157088,71.20054851,71.6006616,227251.56285427
2007-01-22 09:15:00,NSE:TATACONSUM,71.6006616,72.7120896,70.884408,72.03535542,542180.87001587
2007-01-23 09:15:00,NSE:TATACONSUM,70.17309309,72.7120896,70.17309309,71.65499709,241513.62031549
2007-01-24 09:15:00,NSE:TATACONSUM,70.93874349,72.119328,70.93874349,71.995836,188240.93868429
2007-01-25 09:15:00,NSE:TATACONSUM,71.3289792,72.31197651,70.24718829,70.8103128,2256623.91086062
2007-01-29 09:15:00,NSE:TATACONSUM,71.131392,72.119328,70.5880272,70.70658051,845874.63155508
2007-01-31 09:15:00,NSE:TATACONSUM,70.637424,72.0205344,70.17309309,70.49417229,334464.98558611
2007-02-01 09:15:00,NSE:TATACONSUM,70.67199978,72.15884742,70.637424,71.68463418,1098279.64564506
2007-02-02 09:15:00,NSE:TATACONSUM,72.3169152,72.5145024,70.75103862,71.3536776,896070.19078159
2007-02-05 09:15:00,NSE:TATACONSUM,70.64236269,71.71427622,70.64236269,71.24994531,275513.79846468
2007-02-06 09:15:00,NSE:TATACONSUM,70.5386304,71.96126022,70.3410432,70.67694342,429471.13983092
2007-02-07 09:15:00,NSE:TATACONSUM,70.637424,70.637424,69.3778056,69.65936538,1892410.03465812
2007-02-08 09:15:00,NSE:TATACONSUM,69.16539738,69.649488,68.2663776,68.67142938,1309973.52055194
2007-02-09 09:15:00,NSE:TATACONSUM,68.9579328,68.9579328,67.2784416,67.47109011,513960.41848865
2007-02-12 09:15:00,NSE:TATACONSUM,68.1428856,68.1428856,65.3519664,65.92496829,482359.18116153
