datetime,symbol,open,high,low,close,volume
2005-09-16 09:15:00,NSE:JSWSTEEL,30.0,31.745001,29.820001,31.454999,9065660.0
2005-09-19 09:15:00,NSE:JSWSTEEL,31.5,32.295001,31.35,31.554999,3775290.0
2005-09-20 09:15:00,NSE:JSWSTEEL,31.5,31.95,30.1,31.029999,2036350.0
2005-09-21 09:15:00,NSE:JSWSTEEL,31.15,31.3,28.4,30.014999,4504840.0
2005-09-22 09:15:00,NSE:JSWSTEEL,29.8,29.85,28.0,28.139999,4088080.0
2005-09-23 09:15:00,NSE:JSWSTEEL,28.2,29.939999,27.514999,28.445001,2065170.0
2005-09-26 09:15:00,NSE:JSWSTEEL,28.510001,29.4,28.510001,29.160001,2224220.0
2005-09-27 09:15:00,NSE:JSWSTEEL,29.5,30.15,29.2,29.570001,1982140.0
2005-09-28 09:15:00,NSE:JSWSTEEL,29.7,29.895001,29.514999,29.579999,1268200.0
2005-09-29 09:15:00,NSE:JSWSTEEL,29.7,30.2,29.3,29.604999,2471890.0
2005-09-30 09:15:00,NSE:JSWSTEEL,29.7,29.779999,28.1,29.0,2801070.0
2005-10-03 09:15:00,NSE:JSWSTEEL,29.0,29.939999,29.0,29.285001,1123960.0
2005-10-04 09:15:00,NSE:JSWSTEEL,29.479999,29.8,29.254999,29.395001,1025770.0
2005-10-05 09:15:00,NSE:JSWSTEEL,29.5,29.6,29.060001,29.175,765760.0
2005-10-06 09:15:00,NSE:JSWSTEEL,29.1,29.1,28.210001,28.339999,1251930.0
2005-10-07 09:15:00,NSE:JSWSTEEL,28.5,28.770001,28.035001,28.129999,1093830.0
2005-10-10 09:15:00,NSE:JSWSTEEL,28.129999,28.435001,27.5,27.654999,610910.0
2005-10-11 09:15:00,NSE:JSWSTEEL,27.7,28.489999,27.2,28.064999,2489320.0
2005-10-13 09:15:00,NSE:JSWSTEEL,27.610001,28.114999,26.55,26.979999,1262370.0
2005-10-14 09:15:00,NSE:JSWSTEEL,26.8,27.5,25.65,25.760001,2177000.0
2005-10-17 09:15:00,NSE:JSWSTEEL,26.5,26.5,25.239999,25.405,1097550.0
2005-10-18 09:15:00,NSE:JSWSTEEL,25.5,26.039999,25.010001,25.110001,984860.0
2005-10-19 09:15:00,NSE:JSWSTEEL,25.110001,25.110001,24.0,24.07,1418030.0
2005-10-20 09:15:00,NSE:JSWSTEEL,24.88,25.035001,21.5,22.155,3120060.0
2005-10-21 09:15:00,NSE:JSWSTEEL,22.0,22.5,21.635001,21.810001,1776380.0
2005-10-24 09:15:00,NSE:JSWSTEEL,21.85,22.13,21.02,21.245,1196060.0
2005-10-25 09:15:00,NSE:JSWSTEEL,21.860001,21.860001,20.4,20.525,2093120.0
2005-10-26 09:15:00,NSE:JSWSTEEL,20.560001,21.289999,20.210001,20.995,1741400.0
2005-10-27 09:15:00,NSE:JSWSTEEL,21.095,21.095,19.95,20.045,1076650.0
2005-10-28 09:15:00,NSE:JSWSTEEL,20.2,20.9,20.0,20.155,1869660.0
2005-10-31 09:15:00,NSE:JSWSTEEL,20.2,21.15,20.114999,20.97,1069270.0
2005-11-01 09:15:00,NSE:JSWSTEEL,21.0,21.464999,21.0,21.285001,335040.0
2005-11-02 09:15:00,NSE:JSWSTEEL,21.3,21.4,20.55,21.235001,625200.0
2005-11-07 09:15:00,NSE:JSWSTEEL,21.48,21.975,20.9,21.510001,1638190.0
2005-11-08 09:15:00,NSE:JSWSTEEL,21.4,21.789999,21.3,21.425,1817650.0
2005-11-09 09:15:00,NSE:JSWSTEEL,21.4,21.7,20.805,21.010001,1947410.0
2005-11-10 09:15:00,NSE:JSWSTEEL,21.425,21.55,20.810001,20.925,1922260.0
2005-11-11 09:15:00,NSE:JSWSTEEL,20.9,21.5,20.9,21.414999,1079790.0
2005-11-14 09:15:00,NSE:JSWSTEEL,21.77,22.939999,21.505,21.955,3175740.0
2005-11-16 09:15:00,NSE:JSWSTEEL,22.195,22.2,21.814999,21.860001,771910.0
2005-11-17 09:15:00,NSE:JSWSTEEL,22.0,22.1,21.705,21.795,1055660.0
2005-11-18 09:15:00,NSE:JSWSTEEL,22.3,22.3,21.9,22.160001,2005540.0
2005-11-21 09:15:00,NSE:JSWSTEEL,22.2,22.2,21.7,21.760001,810340.0
2005-11-22 09:15:00,NSE:JSWSTEEL,21.7,21.889999,21.1,21.155,1285850.0
2005-11-23 09:15:00,NSE:JSWSTEEL,21.3,21.5,20.4,20.539999,1203550.0
2005-11-24 09:15:00,NSE:JSWSTEEL,20.889999,20.889999,20.105,20.245,1045440.0
2005-11-25 09:15:00,NSE:JSWSTEEL,20.245,20.560001,20.160001,20.22,1936160.0
2005-11-28 09:15:00,NSE:JSWSTEEL,20.35,20.855,20.310001,20.589999,1239140.0
2005-11-29 09:15:00,NSE:JSWSTEEL,20.5,21.33,20.27,21.175,2006830.0
2005-11-30 09:15:00,NSE:JSWSTEEL,21.2,21.45,20.6,20.705,1029660.0
2005-12-01 09:15:00,NSE:JSWSTEEL,20.514999,20.895,20.4,20.52,557170.0
2005-12-02 09:15:00,NSE:JSWSTEEL,20.695,21.0,20.689999,20.92,888400.0
2005-12-05 09:15:00,NSE:JSWSTEEL,21.0,21.18,20.405,20.47,624090.0
2005-12-06 09:15:00,NSE:JSWSTEEL,20.75,20.75,20.355,20.43,443330.0
2005-12-07 09:15:00,NSE:JSWSTEEL,20.6,21.389999,20.5,20.77,1274520.0
2005-12-08 09:15:00,NSE:JSWSTEEL,21.0,21.35,20.505,21.260001,1853640.0
2005-12-09 09:15:00,NSE:JSWSTEEL,21.4,21.45,21.010001,21.335001,1775710.0
2005-12-12 09:15:00,NSE:JSWSTEEL,21.37,22.695,21.3,22.585001,4857920.0
2005-12-13 09:15:00,NSE:JSWSTEEL,22.6,22.95,22.110001,22.489999,4898900.0
2005-12-14 09:15:00,NSE:JSWSTEEL,22.855,23.97,22.410001,22.560001,3100130.0
2005-12-15 09:15:00,NSE:JSWSTEEL,22.25,23.085001,22.25,22.689999,3816880.0
2005-12-16 09:15:00,NSE:JSWSTEEL,22.235001,23.295,22.235001,23.035001,5969830.0
2005-12-19 09:15:00,NSE:JSWSTEEL,23.1,23.725,23.1,23.645,3008050.0
2005-12-20 09:15:00,NSE:JSWSTEEL,23.005,23.889999,22.7,22.995,3328800.0
2005-12-21 09:15:00,NSE:JSWSTEEL,22.939999,22.939999,22.210001,22.564999,6698600.0
2005-12-22 09:15:00,NSE:JSWSTEEL,22.560001,22.895,22.12,22.28,5374430.0
2005-12-23 09:15:00,NSE:JSWSTEEL,22.48,22.6,21.505,22.039999,5898370.0
2005-12-26 09:15:00,NSE:JSWSTEEL,22.0,22.28,20.8,20.989999,1953500.0
2005-12-27 09:15:00,NSE:JSWSTEEL,21.0,21.42,20.735001,20.995,831770.0
2005-12-28 09:15:00,NSE:JSWSTEEL,21.005,21.835001,21.005,21.614999,1301390.0
2005-12-29 09:15:00,NSE:JSWSTEEL,21.664999,22.42,21.610001,22.355,2178910.0
2005-12-30 09:15:00,NSE:JSWSTEEL,22.005,23.064999,22.005,22.945,4427340.0
2006-01-02 09:15:00,NSE:JSWSTEEL,23.0,23.3,22.68,23.155,1132770.0
2006-01-03 09:15:00,NSE:JSWSTEEL,23.2,23.410001,22.45,22.53,1023800.0
2006-01-04 09:15:00,NSE:JSWSTEEL,22.7,22.78,22.05,22.214999,1095040.0
2006-01-05 09:15:00,NSE:JSWSTEEL,22.68,22.68,21.864999,21.925,1050560.0
2006-01-06 09:15:00,NSE:JSWSTEEL,22.43,22.43,21.735001,22.089999,979030.0
2006-01-09 09:15:00,NSE:JSWSTEEL,23.0,23.98,22.205,22.339999,1977470.0
2006-01-10 09:15:00,NSE:JSWSTEEL,22.5,22.795,22.005,22.13,1050560.0
2006-01-12 09:15:00,NSE:JSWSTEEL,22.13,22.3,20.55,21.68,1123980.0
2006-01-13 09:15:00,NSE:JSWSTEEL,21.760001,22.28,21.6,21.685001,758870.0
2006-01-16 09:15:00,NSE:JSWSTEEL,22.125,22.125,20.85,20.88,1521250.0
2006-01-17 09:15:00,NSE:JSWSTEEL,21.095,21.27,20.6,20.660001,1283940.0
2006-01-18 09:15:00,NSE:JSWSTEEL,20.5,20.87,20.2,20.375,3149120.0
2006-01-19 09:15:00,NSE:JSWSTEEL,20.495,20.989999,20.460001,20.610001,1930930.0
2006-01-20 09:15:00,NSE:JSWSTEEL,20.7,20.8,19.87,20.405,6440960.0
