datetime,symbol,open,high,low,close,volume
1996-01-01 09:15:00,NSE:WIPRO,0.5625,0.5625,0.5625,0.5625,39998.0
1996-01-02 09:15:00,NSE:WIPRO,0.51875,0.51875,0.51875,0.51875,79998.0
1996-01-03 09:15:00,NSE:WIPRO,0.5375,0.5375,0.5375,0.5375,39998.0
1996-01-04 09:15:00,NSE:WIPRO,0.5375,0.5375,0.5375,0.5375,239998.0
1996-01-05 09:15:00,NSE:WIPRO,0.5375,0.5375,0.5375,0.5375,0.0
1996-01-08 09:15:00,NSE:WIPRO,0.5375,0.5375,0.5375,0.5375,0.0
1996-01-09 09:15:00,NSE:WIPRO,0.54125,0.54125,0.5375,0.5375,79998.0
1996-01-10 09:15:00,NSE:WIPRO,0.5375,0.53825,0.5375,0.53825,119998.0
1996-01-11 09:15:00,NSE:WIPRO,0.53825,0.54375,0.5325,0.5375,159998.0
1996-01-12 09:15:00,NSE:WIPRO,0.5375,0.5375,0.5375,0.5375,39998.0
1996-01-15 09:15:00,NSE:WIPRO,0.5375,0.5375,0.5375,0.5375,0.0
1996-01-16 09:15:00,NSE:WIPRO,0.525,0.525,0.525,0.525,39998.0
1996-01-17 09:15:00,NSE:WIPRO,0.525,0.525,0.525,0.525,0.0
1996-01-18 09:15:00,NSE:WIPRO,0.525,0.535,0.525,0.535,39998.0
1996-01-19 09:15:00,NSE:WIPRO,0.5275,0.5275,0.525,0.525,79998.0
1996-01-22 09:15:00,NSE:WIPRO,0.5150625,0.535,0.5150625,0.535,199998.0
1996-01-23 09:15:00,NSE:WIPRO,0.535,0.535,0.525,0.525,159998.0
1996-01-24 09:15:00,NSE:WIPRO,0.52375,0.525,0.52375,0.525,79998.0
1996-01-25 09:15:00,NSE:WIPRO,0.524375,0.525625,0.51875,0.525,1239998.0
1996-01-26 09:15:00,NSE:WIPRO,0.525,0.525,0.525,0.525,0.0
1996-01-29 09:15:00,NSE:WIPRO,0.51875,0.525625,0.51875,0.525,879998.0
1996-01-30 09:15:00,NSE:WIPRO,0.525,0.525,0.5000625,0.5206875,239998.0
1996-01-31 09:15:00,NSE:WIPRO,0.5206875,0.5206875,0.5206875,0.5206875,0.0
1996-02-01 09:15:00,NSE:WIPRO,0.5206875,0.5206875,0.5206875,0.5206875,0.0
1996-02-02 09:15:00,NSE:WIPRO,0.53125,0.5375,0.53125,0.5375,79998.0
1996-02-05 09:15:00,NSE:WIPRO,0.5375,0.5375,0.5375,0.5375,0.0
1996-02-06 09:15:00,NSE:WIPRO,0.525,0.525,0.525,0.525,159998.0
1996-02-07 09:15:00,NSE:WIPRO,0.525,0.525,0.525,0.525,0.0
1996-02-08 09:15:00,NSE:WIPRO,0.525,0.525,0.525,0.525,0.0
1996-02-09 09:15:00,NSE:WIPRO,0.525,0.525,0.525,0.525,0.0
1996-02-12 09:15:00,NSE:WIPRO,0.537375,0.537375,0.537375,0.537375,79998.0
1996-02-13 09:15:00,NSE:WIPRO,0.537375,0.537375,0.537375,0.537375,0.0
1996-02-14 09:15:00,NSE:WIPRO,0.537375,0.537375,0.537375,0.537375,0.0
1996-02-15 09:15:00,NSE:WIPRO,0.537375,0.537375,0.537375,0.537375,0.0
1996-02-16 09:15:00,NSE:WIPRO,0.5625,0.5625,0.5625,0.5625,119998.0
1996-02-19 09:15:00,NSE:WIPRO,0.5625,0.5625,0.5625,0.5625,0.0
1996-02-20 09:15:00,NSE:WIPRO,0.5625,0.5625,0.5625,0.5625,0.0
1996-02-21 09:15:00,NSE:WIPRO,0.5625,0.5625,0.5625,0.5625,0.0
1996-02-22 09:15:00,NSE:WIPRO,0.5625,0.5625,0.5625,0.5625,0.0
1996-02-23 09:15:00,NSE:WIPRO,0.5625,0.5625,0.5625,0.5625,0.0
1996-02-26 09:15:00,NSE:WIPRO,0.5625,0.5625,0.5625,0.5625,39998.0
1996-02-27 09:15:00,NSE:WIPRO,0.55,0.55,0.54375,0.54375,79998.0
1996-02-28 09:15:00,NSE:WIPRO,0.5500625,0.5625,0.5500625,0.5625,159998.0
1996-02-29 09:15:00,NSE:WIPRO,0.5625,0.5625,0.5625,0.5625,0.0
1996-03-01 09:15:00,NSE:WIPRO,0.5625,0.5625,0.5625,0.5625,39998.0
1996-03-04 09:15:00,NSE:WIPRO,0.55,0.5625,0.55,0.5625,79998.0
1996-03-05 09:15:00,NSE:WIPRO,0.5625,0.5625,0.5625,0.5625,0.0
1996-03-06 09:15:00,NSE:WIPRO,0.5625,0.5625,0.5625,0.5625,0.0
1996-03-07 09:15:00,NSE:WIPRO,0.5625,0.5625,0.5625,0.5625,0.0
1996-03-08 09:15:00,NSE:WIPRO,0.55625,0.5625,0.55625,0.559375,79998.0
1996-03-11 09:15:00,NSE:WIPRO,0.559375,0.559375,0.559375,0.559375,0.0
1996-03-12 09:15:00,NSE:WIPRO,0.5625,0.5625,0.5625,0.5625,39998.0
1996-03-13 09:15:00,NSE:WIPRO,0.5250625,0.5250625,0.5250625,0.5250625,799998.0
1996-03-14 09:15:00,NSE:WIPRO,0.5250625,0.5250625,0.5250625,0.5250625,0.0
1996-03-15 09:15:00,NSE:WIPRO,0.5375,0.5375,0.5325,0.5325,119998.0
1996-03-18 09:15:00,NSE:WIPRO,0.54375,0.55,0.54375,0.55,119998.0
1996-03-19 09:15:00,NSE:WIPRO,0.5625,0.5625,0.5500625,0.5500625,119998.0
1996-03-20 09:15:00,NSE:WIPRO,0.5500625,0.5500625,0.5500625,0.5500625,0.0
1996-03-21 09:15:00,NSE:WIPRO,0.5500625,0.5500625,0.5500625,0.5500625,0.0
1996-03-22 09:15:00,NSE:WIPRO,0.5500625,0.5500625,0.5500625,0.5500625,0.0
1996-03-25 09:15:00,NSE:WIPRO,0.5500625,0.5500625,0.5500625,0.5500625,0.0
1996-03-26 09:15:00,NSE:WIPRO,0.55,0.55625,0.55,0.55625,79998.0
1996-03-27 09:15:00,NSE:WIPRO,0.56125,0.56125,0.56125,0.56125,39998.0
1996-03-28 09:15:00,NSE:WIPRO,0.56125,0.56125,0.56125,0.56125,0.0
1996-03-29 09:15:00,NSE:WIPRO,0.55,0.55,0.55,0.55,39998.0
1996-04-01 09:15:00,NSE:WIPRO,0.55,0.55,0.55,0.55,79998.0
1996-04-02 09:15:00,NSE:WIPRO,0.55,0.555,0.54375,0.555,119998.0
1996-04-03 09:15:00,NSE:WIPRO,0.55,0.55,0.55,0.55,799998.0
1996-04-04 09:15:00,NSE:WIPRO,0.55,0.55,0.55,0.55,39998.0
