actions
[[0.3690297]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[0.6457956]]
[[1.]]
[[-0.4295547]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.75615335]]
[[-0.37814796]]
[[0.45181924]]
[[1.]]
[[0.87501264]]
[[0.99765813]]
[[1.]]
[[1.]]
[[1.]]
[[0.71378183]]
[[0.16876164]]
[[0.09395292]]
[[0.18823804]]
[[-0.2977518]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.7788842]]
[[-0.4980891]]
[[-0.82452965]]
[[-0.7055625]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.87510026]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.77820504]]
[[-0.8874736]]
[[-1.]]
[[-0.8575617]]
[[-1.]]
[[-0.94810784]]
[[-0.80081916]]
[[-0.48823693]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.78099525]]
[[-1.]]
[[-1.]]
[[-0.83472824]]
[[-0.7273109]]
[[-0.64744294]]
[[-0.36629298]]
[[-0.6904454]]
[[-1.]]
[[-1.]]
