actions
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.94026095]]
[[-0.8984123]]
[[-0.83174133]]
[[-0.9015345]]
[[-0.8068301]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.47270295]]
[[0.135562]]
[[0.17456362]]
[[-0.3937889]]
[[-0.7249112]]
[[-0.9840564]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.7984271]]
[[-0.13376309]]
[[0.46444753]]
[[0.7047923]]
[[1.]]
[[0.48092136]]
[[0.3568344]]
[[0.52086127]]
[[0.2316333]]
[[0.045559]]
[[0.09190868]]
[[0.06193792]]
[[-0.05757513]]
[[-0.04379419]]
[[-0.00212268]]
[[0.08368094]]
[[0.20711704]]
[[0.26942316]]
[[-0.24826469]]
[[-0.48102945]]
[[-0.59559685]]
[[-0.9874699]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.9503411]]
[[-0.9415693]]
[[-0.5702464]]
[[-0.16280477]]
[[-0.19089827]]
[[-0.03252345]]
[[0.10479478]]
[[0.4384231]]
[[0.8016119]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[0.9550685]]
[[0.73052794]]
[[0.45753673]]
[[-0.45639974]]
[[-0.9839733]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.77486914]]
[[-0.3425242]]
[[0.13501911]]
[[0.81749064]]
[[1.]]
[[1.]]
[[1.]]
