trade_id,date,symbol,action,quantity,price,transaction_cost,total_value,portfolio_value,position_before,position_after
1,2020-12-21,ITC,Buy,52,191.57198919,24.904358594700003,9961.74343788,9997.183273205299,0,52
2,2020-12-28,ITC,Sell,52,197.75477573,25.7081208449,10283.24833796,10270.892420640399,52,0
3,2021-01-06,ITC,Buy,52,193.8846251,25.205001263,10082.0005052,10118.067644497401,0,52
4,2021-01-15,ITC,Sell,52,205.63665809,26.7327655517,10693.10622068,10830.0603693057,52,0
5,2021-01-22,ITC,Buy,54,198.88749998,26.8498124973,10739.92499892,10655.3900420484,0,54
6,2021-02-02,ITC,Sell,54,205.96702656,27.8055485856,11122.21943424,11157.6994435428,54,0
7,2021-02-15,ITC,Buy,52,206.34461075,26.824799397499998,10729.919758999999,11113.694502465301,0,52
8,2021-02-16,ITC,Buy,1,206.01422341,0.515035558525,206.01422341,11088.165139586776,52,53
9,2021-02-17,ITC,Sell,52,205.54225497,26.720493146099997,10688.19725844,11062.482986440677,53,1
10,2021-02-18,ITC,Sell,1,206.58059497,0.516451487425,206.58059497,11061.966534953252,1,0
11,2021-02-24,ITC,Buy,37,197.1412262,18.2355634235,7294.2253694,11054.20797255975,0,37
12,2021-02-25,ITC,Buy,18,197.42438839,8.884097477549998,3553.6389910199996,10770.167313732201,37,55
13,2021-03-19,ITC,Sell,55,210.45072673,28.936974925375004,11574.789970150001,11732.835508856828,55,0
14,2021-03-26,ITC,Buy,58,199.07627792,28.866060298399997,11546.42411936,11903.801432878428,0,58
15,2021-03-31,ITC,Sell,58,206.25020762,29.906280104900002,11962.51204196,12090.15109105353,58,0
16,2021-04-05,ITC,Buy,60,200.63378321,30.0950674815,12038.0269926,12065.719077972031,0,60
17,2021-04-08,ITC,Sell,60,201.29453902,30.194180853,12077.6723412,12069.507191319031,60,0
18,2021-04-12,ITC,Buy,62,193.79024085,30.03748733175,12014.9949327,12238.451597547282,0,62
19,2021-05-17,ITC,Sell,62,200.68098949,31.105553370950002,12442.22134838,12435.590566296334,62,0
20,2021-05-20,ITC,Buy,63,195.39493354,30.774702032550003,12309.880813020001,12526.725312063783,0,63
21,2021-05-24,ITC,Sell,19,199.64264949,9.483025850775,3793.21034031,12638.018594183008,63,44
22,2021-05-25,ITC,Sell,43,199.07627792,21.4006998764,8560.27995056,12616.334732126608,44,1
23,2021-05-26,ITC,Sell,1,198.79311574,0.49698278935,198.79311574,12615.837749337259,1,0
24,2021-06-02,ITC,Buy,28,197.28280729,13.8097965103,5523.91860412,12603.34946462696,0,28
25,2021-06-03,ITC,Buy,35,197.33000414,17.266375362250002,6906.5501449,12568.242681854706,28,63
26,2021-06-08,ITC,Sell,25,201.67210433,12.604506520625,5041.80260825,12805.781211854086,63,38
27,2021-06-09,ITC,Sell,38,200.58658636,19.0557257042,7622.290281680001,12786.725486149886,38,0
28,2021-06-10,ITC,Buy,64,197.56598836,31.6105581376,12644.22325504,12670.537579532285,0,64
29,2021-07-23,ITC,Sell,64,200.49218324,32.0787493184,12831.49972736,12910.312651013886,64,0
30,2021-07-29,ITC,Buy,66,194.49819351,32.09220192915,12836.88077166,12809.690631464735,0,66
31,2021-08-05,ITC,Sell,66,203.18241277,33.525098107050006,13410.039242820001,13417.853822137688,66,0
32,2021-08-11,ITC,Buy,67,196.95241995,32.989530341625,13195.81213665,13400.675234536064,0,67
33,2021-09-14,ITC,Sell,58,203.98476856,29.5777914412,11831.116576479999,13825.604229054861,67,9
34,2021-09-15,ITC,Sell,9,203.89036543,4.587533222175,1835.01328887,13821.016695832688,9,0
35,2021-09-29,ITC,Buy,4,224.75137985,2.2475137985,899.0055194,13811.406398874187,0,4
36,2021-09-30,ITC,Sell,4,222.91068406,2.2291068406,891.64273624,13809.177292033588,4,0
37,2021-10-22,ITC,Buy,61,223.33547454,34.05865986735,13623.46394694,13590.861001876237,0,61
38,2021-10-27,ITC,Sell,38,225.08174832,21.3827660904,8553.10643616,13570.42296564584,61,23
39,2021-10-28,ITC,Buy,40,212.48020045,21.248020045000004,8499.208018000001,13436.185107100839,23,63
40,2021-11-16,ITC,Sell,8,222.24993769,4.4449987538,1777.99950152,14370.485332217038,63,55
41,2021-11-17,ITC,Sell,55,226.07288204,31.0850212805,12434.0085122,14339.40031093654,55,0
42,2021-11-22,ITC,Buy,65,217.95501546,35.41769001225,14167.0760049,14346.93297577429,0,65
43,2021-12-13,ITC,Sell,65,221.44760078,35.98523512675,14394.0940507,14495.015431597541,65,0
44,2021-12-15,ITC,Buy,68,211.48905729,35.9531397393,14381.25589572,14385.245786058244,0,68
45,2022-02-02,ITC,Sell,68,219.13493656,37.2529392152,14901.17568608,14941.729143003044,68,0
46,2022-02-09,ITC,Buy,14,217.2470628,7.603647198,3041.4588792,14961.877372125044,0,14
47,2022-02-10,ITC,Buy,54,219.22933968,29.5959608568,11838.38434272,14945.118953108244,14,68
