actions
[[0.05824754]]
[[-0.48640242]]
[[-1.]]
[[-1.]]
[[0.51574224]]
[[0.39148283]]
[[0.9726496]]
[[0.8566128]]
[[0.71293974]]
[[0.5417067]]
[[0.39669594]]
[[0.38769084]]
[[0.77087224]]
[[1.]]
[[-0.20727673]]
[[-0.7256223]]
[[-0.52652276]]
[[-0.27848622]]
[[-0.00037049]]
[[0.28192815]]
[[-0.13364528]]
[[0.545226]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[-0.3827351]]
[[-1.]]
[[-0.4741893]]
[[0.36787757]]
[[0.64784145]]
[[0.43538746]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[0.8419795]]
[[1.]]
[[0.9186578]]
[[-0.09341787]]
[[-0.878031]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.8475512]]
[[-0.72794104]]
[[-0.46776518]]
[[-0.09946088]]
[[0.06682533]]
[[0.12792858]]
[[0.32855943]]
[[0.03553322]]
[[-0.39292184]]
[[0.04837835]]
[[0.09689899]]
[[-0.02074823]]
[[-0.18726256]]
[[0.20195153]]
[[-0.03564409]]
[[0.14027235]]
[[0.2786172]]
[[0.4509753]]
[[0.20961748]]
[[0.509703]]
[[0.9184711]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[0.60760546]]
[[0.66334474]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[0.5823661]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.271868]]
[[0.16594633]]
[[0.56509614]]
[[0.70864594]]
[[0.64158034]]
[[0.3597007]]
[[0.712631]]
[[0.5799804]]
[[1.]]
[[0.39172044]]
[[-0.78379214]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.8080958]]
[[-0.63731813]]
[[-0.71325076]]
[[-0.7009878]]
[[-0.7803322]]
[[-1.]]
[[-0.78261626]]
[[-0.46039608]]
[[-0.09220338]]
[[0.23985036]]
[[0.4308447]]
[[0.09164138]]
[[0.44093964]]
[[0.3397684]]
[[0.03008999]]
[[-0.01043693]]
[[-0.22765619]]
[[-0.03892354]]
[[-0.08468637]]
[[0.02858285]]
[[0.32205427]]
[[0.42728662]]
[[0.5108031]]
[[0.785311]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[0.8239627]]
[[0.2611996]]
[[0.9252757]]
[[0.5223754]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[0.4865733]]
[[-0.3727003]]
[[-1.]]
[[-0.35578808]]
[[0.6321566]]
[[0.5293139]]
[[0.5918709]]
[[0.19088449]]
[[0.11911717]]
[[0.32719722]]
[[0.9276639]]
[[0.71134377]]
[[0.62953186]]
[[0.42102405]]
[[0.4845896]]
[[0.6139083]]
[[0.6894133]]
[[0.98318577]]
[[0.59180665]]
[[0.90626645]]
[[0.78529954]]
[[0.69332623]]
[[0.5490793]]
[[0.75433743]]
[[0.84571373]]
[[0.95861506]]
[[0.94309914]]
[[0.8709713]]
[[0.81013286]]
[[0.7031077]]
[[0.48569942]]
[[0.688596]]
[[0.81233764]]
[[1.]]
[[0.9029777]]
[[0.575948]]
[[0.6522404]]
[[0.68697417]]
[[0.50232124]]
[[0.6731895]]
[[0.6683681]]
[[0.7299193]]
[[0.40244555]]
[[0.12154875]]
[[0.5434638]]
[[0.39845553]]
[[0.11716697]]
[[0.17963304]]
[[0.16751143]]
[[0.04537655]]
[[0.2136547]]
[[0.11505859]]
[[0.14058653]]
[[0.4020156]]
[[0.5925362]]
[[1.]]
[[0.86883414]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[0.20613235]]
[[0.37356472]]
[[0.5165261]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[-0.37691683]]
[[0.35820532]]
[[-0.52623427]]
[[0.01652557]]
[[-1.]]
[[-1.]]
[[-0.7344605]]
[[0.41589195]]
[[0.14761445]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[0.28168994]]
[[0.83650005]]
[[0.31183887]]
[[0.93883884]]
[[1.]]
[[1.]]
[[0.37430066]]
[[0.4924152]]
[[-0.23956913]]
[[-0.04795112]]
[[-1.]]
[[-1.]]
[[-0.4961191]]
[[-0.09545217]]
[[-0.62760293]]
[[-0.38112754]]
[[0.4496328]]
[[0.67024827]]
[[0.613003]]
[[0.67054904]]
[[0.5154818]]
[[0.35018402]]
[[0.81208396]]
[[0.94501495]]
[[1.]]
[[0.8849504]]
[[0.6567545]]
[[0.69482696]]
[[0.65713966]]
[[0.5408018]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[0.42683524]]
[[0.32901007]]
[[0.14366911]]
[[0.75853324]]
[[-1.]]
[[-1.]]
[[-0.8766072]]
[[0.49049845]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[0.20766963]]
[[-0.8446542]]
[[-0.3207983]]
[[0.45088136]]
[[1.]]
[[1.]]
[[-0.53952587]]
[[-1.]]
[[-0.7143054]]
[[-0.45817104]]
[[-0.28941745]]
[[-0.15789846]]
[[-0.15550075]]
[[0.29814997]]
[[0.15303804]]
[[0.5508374]]
[[0.66701376]]
[[1.]]
[[1.]]
[[1.]]
[[0.80596066]]
[[1.]]
[[0.7111976]]
[[0.6929138]]
[[0.94756925]]
[[1.]]
[[0.9104601]]
[[0.87903285]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[0.5287038]]
[[0.66499674]]
[[0.83120406]]
[[0.5670539]]
[[0.6658176]]
[[0.4188318]]
[[0.78753996]]
[[0.9050921]]
[[0.7387575]]
[[0.7007983]]
[[0.8742323]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[0.96729267]]
[[1.]]
[[-1.]]
[[-0.7234522]]
[[-0.61753404]]
[[-0.62378097]]
[[-0.29238415]]
[[-0.08616436]]
[[-0.37093055]]
[[0.23421583]]
[[0.47513977]]
[[0.02770649]]
[[-0.05784349]]
[[0.4272271]]
[[0.38664854]]
[[0.36627898]]
[[0.27529705]]
[[0.7651893]]
[[0.80276823]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[-0.09930331]]
[[-0.98590136]]
[[0.44452414]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[0.02921769]]
[[-0.6283711]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.43220842]]
[[-0.23753297]]
[[0.1382614]]
[[-0.7823521]]
[[-1.]]
[[-1.]]
[[-0.6766027]]
[[-0.25838956]]
[[-0.3851858]]
[[-0.7812289]]
[[-0.57771313]]
[[-0.63397396]]
[[-0.67067456]]
[[-0.761359]]
[[-0.72755456]]
[[-0.7779325]]
[[-0.7263979]]
[[-0.88764656]]
[[-0.6957141]]
[[-0.40262762]]
[[-0.32932088]]
[[-0.25121573]]
[[-0.21299526]]
[[0.2977318]]
[[0.9497348]]
[[0.93050396]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
