actions
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.70306987]]
[[-0.2628729]]
[[-0.19286014]]
[[-0.05839922]]
[[-0.00701997]]
[[-0.10865404]]
[[-0.50135565]]
[[-0.9074601]]
[[-0.78315854]]
[[-0.45463917]]
[[0.5393355]]
[[0.81968796]]
[[0.77681506]]
[[0.86451155]]
[[0.96594477]]
[[1.]]
[[1.]]
[[0.7778664]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[0.30530918]]
[[0.25573897]]
[[0.00896522]]
[[0.4750655]]
[[0.5144724]]
[[0.5196967]]
[[0.23420927]]
[[-0.00135478]]
[[0.20335338]]
[[0.29937845]]
[[0.42457035]]
[[0.0202003]]
[[-0.28988448]]
[[-0.38535112]]
[[0.06409948]]
[[-0.3251445]]
[[-0.88548017]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.516274]]
[[0.3148622]]
[[0.738915]]
[[0.70046777]]
[[0.75161505]]
[[0.9459105]]
[[0.90882045]]
[[1.]]
[[0.80020213]]
[[0.4622975]]
[[0.4534302]]
[[0.5314234]]
[[0.47276938]]
[[0.06046437]]
[[0.15970638]]
[[-0.07897079]]
[[-0.91598797]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
