actions
[[0.82383364]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[0.86498207]]
[[0.42034]]
[[-0.1371434]]
[[-0.5879973]]
[[-0.9460707]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.97023034]]
[[-0.53386235]]
[[-0.53253436]]
[[-0.35387838]]
[[-0.3504961]]
[[-0.70661694]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.53154266]]
[[0.21024331]]
[[0.91648376]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[0.4273386]]
[[0.04750715]]
[[-0.16679348]]
[[-0.28671238]]
[[-0.44085252]]
[[-0.40987384]]
[[-0.44889677]]
[[-0.64751875]]
[[-0.7430372]]
[[-0.87681854]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.6356879]]
[[-0.34811896]]
[[-0.14339192]]
[[0.11006482]]
[[0.4083271]]
[[0.49491188]]
[[0.42196268]]
[[0.08470234]]
[[-0.2965424]]
[[-0.3472508]]
[[-0.13725035]]
[[0.15341005]]
[[0.5537118]]
[[0.9730841]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[0.70558643]]
[[-0.03007885]]
[[-0.54108614]]
[[-0.8286139]]
[[-0.8975699]]
[[-0.7516438]]
[[-0.5842037]]
[[-0.541614]]
[[-0.19974428]]
[[0.2599239]]
[[0.6096675]]
[[0.9414105]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[0.7169913]]
[[0.12077281]]
[[-0.2987003]]
[[-0.5892687]]
[[-0.7988332]]
[[-0.84245574]]
[[-0.6710195]]
[[-0.1658515]]
[[0.16967319]]
[[0.6381347]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[0.9367546]]
[[0.81037074]]
[[0.83110374]]
[[0.68063605]]
[[0.18070254]]
[[-0.26772004]]
[[-0.6496045]]
[[-0.8912593]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.6339639]]
[[0.17607331]]
[[0.8125719]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[0.7973213]]
[[0.15263721]]
[[-0.46562272]]
[[-0.61701334]]
[[-0.9402569]]
[[-1.]]
