actions
[[0.15159881]]
[[-1.]]
[[-0.79364455]]
[[-0.97773683]]
[[-1.]]
[[-1.]]
[[-1.]]
[[0.01851685]]
[[-1.]]
[[-1.]]
[[0.11382872]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[0.06863135]]
[[0.7161273]]
[[-0.6998632]]
[[-0.96915543]]
[[-0.4581948]]
[[-0.650892]]
[[-1.]]
[[0.6733533]]
[[0.9033847]]
[[-0.65604544]]
[[-1.]]
[[-0.45725042]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[0.66549754]]
[[0.25501227]]
[[0.3245798]]
[[-0.5517427]]
[[1.]]
[[-0.80167663]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[0.5104586]]
[[0.79680467]]
[[1.]]
[[0.61915636]]
[[1.]]
[[0.8901005]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[0.09359594]]
[[-0.33005017]]
[[-1.]]
[[-1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[-0.27127743]]
[[-0.9501748]]
[[-0.3084329]]
[[-1.]]
[[0.7189219]]
[[-0.7713556]]
[[-1.]]
[[-0.19063309]]
[[-0.7774544]]
[[-1.]]
[[-0.43931058]]
[[-1.]]
[[-0.43376014]]
[[-0.8822557]]
[[-0.9153894]]
[[-0.6727214]]
[[-0.83325386]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.58320725]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.9675883]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.29499093]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.6967175]]
[[1.]]
[[1.]]
[[0.72577477]]
[[-0.09521356]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[0.36417183]]
[[0.8544414]]
[[-0.02135757]]
[[-0.8330518]]
[[-0.7948754]]
[[-0.27326497]]
[[1.]]
[[0.3035667]]
[[1.]]
[[0.3482222]]
[[-0.41877794]]
[[-0.781728]]
[[1.]]
[[-0.47716376]]
[[-0.75203764]]
[[0.3097498]]
[[0.59537673]]
[[-0.37587336]]
[[-0.88252974]]
[[-0.53938186]]
[[-0.10412188]]
[[-0.53430426]]
[[1.]]
[[-0.15618753]]
[[-1.]]
[[-1.]]
[[-0.61659634]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.9602258]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-1.]]
[[-0.88678944]]
[[0.36848414]]
[[1.]]
[[0.4710762]]
[[1.]]
[[1.]]
[[1.]]
[[0.70491993]]
[[1.]]
[[0.6664773]]
[[0.4047885]]
[[0.32366908]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[1.]]
[[0.01612031]]
